order_id,product_id,product_name,quantity,list_price,discount,order_total
1271,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.1,899.982
1271,50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.07,11159.9814
1271,87,Trek Precaliber 12 Boys - 2017,2,189.99,0.07,353.3814
1271,32,Trek Farley Alloy Frameset - 2017,2,469.99,0.07,874.1814
1272,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
1272,71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.1,750.582
1272,86,Trek Girl's Kickster - 2017,1,149.99,0.07,139.4907
1273,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.07,557.9814
1273,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,557.9907
1273,58,Trek Madone 9.2 - 2017,1,4999.99,0.2,3999.992
1274,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.1,989.991
1275,58,Trek Madone 9.2 - 2017,1,4999.99,0.07,4649.9907
1275,30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.1,899.991
1276,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.2,718.4
1276,58,Trek Madone 9.2 - 2017,1,4999.99,0.2,3999.992
1276,42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.05,2184.9905
1276,24,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
1276,78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.2,1036.784
1277,56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.2,8799.984
1277,93,Haro Shredder 20 Girls - 2017,2,209.99,0.05,398.981
1277,9,Trek Conduit+ - 2016,2,2999.99,0.1,5399.982
1277,4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.1,2609.991
1277,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
1278,103,Sun Bicycles Streamway 3 - 2017,2,551.99,0.1,993.582
1278,32,Trek Farley Alloy Frameset - 2017,1,469.99,0.1,422.991
1279,9,Trek Conduit+ - 2016,2,2999.99,0.05,5699.981
1280,72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.07,1153.1814
1280,74,Electra Cruiser Lux 1 - 2017,1,439.99,0.05,417.9905
1280,52,Surly Steamroller - 2017,1,875.99,0.07,814.6707
1280,63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.2,2799.992
1281,36,Surly Troll Frameset - 2017,1,832.99,0.05,791.3405
1281,49,Trek Domane SL 6 - 2017,2,3499.99,0.05,6649.981
1281,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.05,569.9905
1282,111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.05,447.4405
1282,50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.2,9599.984
1283,61,Trek Powerfly 8 FS Plus - 2017,2,4999.99,0.05,9499.981
1283,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.2,879.992
1283,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.1,3599.991
1283,32,Trek Farley Alloy Frameset - 2017,1,469.99,0.1,422.991
1283,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
1284,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,316.1907
1284,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.05,1709.9905
1284,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.05,5509.981
1285,78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.07,1205.2614
1285,93,Haro Shredder 20 Girls - 2017,1,209.99,0.1,188.991
1285,69,Sun Bicycles Cruz 7 - 2017,2,416.99,0.2,667.184
1285,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.1,422.991
1286,109,Sun Bicycles Cruz 7 - Women's - 2017,2,416.99,0.2,667.184
1286,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.07,2045.9814
1286,87,Trek Precaliber 12 Boys - 2017,1,189.99,0.07,176.6907
1287,27,Surly Big Dummy Frameset - 2017,2,999.99,0.2,1599.984
1287,62,Trek Boone 7 - 2017,2,3499.99,0.1,6299.982
1287,103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.1,496.791
1287,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.05,930.981
1288,73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.2,599.992
1288,64,Electra Townie Original 7D - 2017,2,489.99,0.2,783.984
1288,62,Trek Boone 7 - 2017,2,3499.99,0.1,6299.982
1288,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.07,797.94
1289,89,Trek Precaliber 16 Boys - 2017,1,209.99,0.05,199.4905
1289,3,Surly Wednesday Frameset - 2016,1,999.99,0.1,899.991
1290,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.05,1139.981
1290,36,Surly Troll Frameset - 2017,1,832.99,0.05,791.3405
1290,92,Haro Shredder 20 - 2017,2,209.99,0.1,377.982
1291,57,Trek Emonda S 5 - 2017,1,1999.99,0.1,1799.991
1291,58,Trek Madone 9.2 - 2017,2,4999.99,0.05,9499.981
1292,70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.07,613.7907
1293,88,Trek Precaliber 12 Girls - 2017,2,189.99,0.1,341.982
1293,74,Electra Cruiser Lux 1 - 2017,2,439.99,0.05,835.981
1293,38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.07,1022.9814
1294,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,569.981
1294,44,Haro SR 1.1 - 2017,1,539.99,0.05,512.9905
1295,5,Heller Shagamaw Frame - 2016,2,1320.99,0.2,2113.584
1295,61,Trek Powerfly 8 FS Plus - 2017,1,4999.99,0.2,3999.992
1295,52,Surly Steamroller - 2017,1,875.99,0.05,832.1905
1296,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.05,949.981
1296,90,Trek Precaliber 16 Girls - 2017,1,209.99,0.1,188.991
1296,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,569.9905
1296,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.1,1349.982
1297,104,Sun Bicycles Streamway - 2017,2,481.99,0.07,896.5014
1297,43,Trek Fuel EX 9.8 27.5 Plus - 2017,1,5299.99,0.05,5034.9905
1297,51,Trek Silque SLR 8 Women's - 2017,2,6499.99,0.05,12349.981
1298,59,Trek Domane S 5 Disc - 2017,1,2599.99,0.05,2469.9905
1298,110,Sun Bicycles Drifter 7 - 2017,2,470.99,0.07,876.0414
1299,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
1299,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,322.9905
1299,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.05,569.9905
1299,52,Surly Steamroller - 2017,2,875.99,0.2,1401.584
1300,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.07,632.3814
1300,58,Trek Madone 9.2 - 2017,2,4999.99,0.05,9499.981
1301,45,Haro SR 1.2 - 2017,2,869.99,0.2,1391.984
1301,105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.1,961.182
1301,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.2,1439.992
1302,38,Haro Flightline Two 26 Plus - 2017,1,549.99,0.05,522.4905
1302,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1079.982
1302,56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.07,10229.9814
1303,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.1,314.991
1303,63,Trek Boone Race Shop Limited - 2017,2,3499.99,0.2,5599.984
1303,108,Sun Bicycles Cruz 3 - Women's - 2017,1,449.99,0.1,404.991
1303,73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.1,674.991
1303,24,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
1304,80,Sun Bicycles Brickell Tandem CB - 2017,1,761.99,0.05,723.8905
1304,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.05,569.981
1304,102,Electra Townie Original 7D - 2017,1,489.99,0.2,391.992
1304,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.05,407.55
1305,85,Haro Downtown 16 - 2017,1,329.99,0.2,263.992
1305,9,Trek Conduit+ - 2016,1,2999.99,0.07,2789.9907
1305,11,Surly Straggler 650b - 2016,1,1680.99,0.05,1596.9405
1305,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.05,664.981
1306,103,Sun Bicycles Streamway 3 - 2017,2,551.99,0.05,1048.781
1306,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.07,2045.9814
1306,45,Haro SR 1.2 - 2017,1,869.99,0.2,695.992
1306,42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.2,1839.992
1306,9,Trek Conduit+ - 2016,2,2999.99,0.07,5579.9814
1307,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,650.9814
1307,53,Surly Ogre Frameset - 2017,2,749.99,0.2,1199.984
1307,69,Sun Bicycles Cruz 7 - 2017,2,416.99,0.2,667.184
1308,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.05,3039.9905
1308,69,Sun Bicycles Cruz 7 - 2017,1,416.99,0.2,333.592
1308,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.07,502.1814
1308,56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.2,4399.992
1308,32,Trek Farley Alloy Frameset - 2017,1,469.99,0.07,437.0907
1309,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.05,329.6405
1309,87,Trek Precaliber 12 Boys - 2017,2,189.99,0.2,303.984
1310,59,Trek Domane S 5 Disc - 2017,1,2599.99,0.2,2079.992
1310,77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.2,1279.984
1310,11,Surly Straggler 650b - 2016,2,1680.99,0.1,3025.782
1310,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.2,2559.992
1311,69,Sun Bicycles Cruz 7 - 2017,1,416.99,0.1,375.291
1311,45,Haro SR 1.2 - 2017,2,869.99,0.07,1618.1814
1311,27,Surly Big Dummy Frameset - 2017,2,999.99,0.1,1799.982
1311,42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.1,2069.991
1312,67,Sun Bicycles Revolutions 24 - Girl's - 2017,2,250.99,0.05,476.881
1312,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.2,215.992
1312,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,557.9907
1313,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.2,479.992
1313,33,Surly Wednesday Frameset - 2017,1,469.99,0.2,375.992
1313,69,Sun Bicycles Cruz 7 - 2017,1,416.99,0.07,387.8007
1314,52,Surly Steamroller - 2017,1,875.99,0.07,814.6707
1314,72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.05,1177.981
1314,94,Haro Shredder Pro 20 - 2017,1,249.99,0.1,224.991
1315,104,Sun Bicycles Streamway - 2017,2,481.99,0.07,896.5014
1315,41,Haro Shift R3 - 2017,1,1469.99,0.05,1396.4905
1315,24,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
1315,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,557.9907
1315,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
1316,76,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.1,539.982
1316,90,Trek Precaliber 16 Girls - 2017,1,209.99,0.1,188.991
1317,82,Electra Amsterdam Original 3i Ladies' - 2017,1,659.99,0.1,593.991
1318,82,Electra Amsterdam Original 3i Ladies' - 2017,2,659.99,0.2,1055.984
1318,62,Trek Boone 7 - 2017,2,3499.99,0.2,5599.984
1318,111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.2,376.792
1318,92,Haro Shredder 20 - 2017,1,209.99,0.07,195.2907
1319,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.07,557.9907
1319,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,279.992
1320,104,Sun Bicycles Streamway - 2017,1,481.99,0.1,433.791
1320,93,Haro Shredder 20 Girls - 2017,1,209.99,0.05,199.4905
1320,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.2,479.984
1321,34,Trek Session DH 27.5 Carbon Frameset - 2017,1,469.99,0.1,422.991
1321,107,Sun Bicycles Cruz 7 - 2017,1,416.99,0.1,375.291
1321,11,Surly Straggler 650b - 2016,2,1680.99,0.1,3025.782
1322,28,Surly Karate Monkey 27.5+ Frameset - 2017,2,2499.99,0.05,4749.981
1322,104,Sun Bicycles Streamway - 2017,2,481.99,0.05,915.781
1323,27,Surly Big Dummy Frameset - 2017,2,999.99,0.07,1859.9814
1323,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,569.9905
1323,70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.05,626.9905
1324,66,Sun Bicycles Revolutions 24 - 2017,1,250.99,0.1,225.891
1324,120,Trek Fuel EX 7 29 - 2018,2,2499.99,0.2,3999.984
1324,235,Electra Koa 3i Ladies' - 2018,1,899.99,0.1,809.991
1324,3,Surly Wednesday Frameset - 2016,1,999.99,0.2,799.992
1325,139,Trek Remedy 7 27.5 - 2018,1,2999.99,0.05,2849.9905
1325,257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1,899.99,0.05,854.9905
1325,209,Trek Crockett 7 Disc - 2018,1,2999.99,0.1,2699.991
1325,28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.07,2324.9907
1326,190,Trek Dual Sport+ - 2018,2,2799.99,0.07,5207.9814
1326,269,Trek Precaliber 12 Boy's - 2018,2,199.99,0.07,371.9814
1327,151,Trek Domane ALR 4 Disc Women's - 2018,2,1549.99,0.07,2882.9814
1327,235,Electra Koa 3i Ladies' - 2018,2,899.99,0.1,1619.982
1327,48,Trek Emonda S 4 - 2017,2,1499.99,0.1,2699.982
1327,180,Trek Domane AL 3 Women's - 2018,1,919.99,0.2,735.992
1328,241,Electra Townie Commute 8D - 2018,1,749.99,0.07,697.4907
1328,129,Trek X-Caliber 7 - 2018,2,919.99,0.1,1655.982
1328,228,Electra Cruiser 7D Tall - 2016/2018,1,319.99,0.07,297.5907
1328,311,Electra Townie Commute 8D - 2018,1,749.99,0.1,674.991
1328,247,Electra Townie Original 7D EQ - 2018,1,599.99,0.1,539.991
1329,143,Trek Domane ALR 3 - 2018,1,1099.99,0.07,1022.9907
1329,107,Sun Bicycles Cruz 7 - 2017,1,416.99,0.05,396.1405
1329,55,Trek Domane S 6 - 2017,1,2699.99,0.07,2510.9907
1329,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,319.99,0.2,511.984
1329,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
1330,232,Electra Cruiser Lux 7D Ladies' - 2018,1,479.99,0.2,383.992
1330,243,Electra Townie Original 21D EQ Ladies' - 2018,2,679.99,0.05,1291.981
1330,230,Electra Cruiser Lux 1 Ladies' - 2018,2,429.99,0.2,687.984
1330,102,Electra Townie Original 7D - 2017,2,489.99,0.05,930.981
1330,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1,279.99,0.1,251.991
1331,253,Electra Townie Go! 8i Ladies' - 2018,1,2599.99,0.05,2469.9905
1331,290,"Electra Superbolt 3i 20"" - 2018",1,369.99,0.05,351.4905
1331,145,Trek Domane ALR 5 Disc - 2018,2,1799.99,0.1,3239.982
1331,300,Electra Townie Balloon 3i EQ Ladies' - 2018,1,799.99,0.2,639.992
1332,296,"Electra Treasure 3i 20"" - 2018",1,369.99,0.2,295.992
1332,93,Haro Shredder 20 Girls - 2017,2,209.99,0.05,398.981
1332,179,Trek Domane AL 3 - 2018,2,919.99,0.07,1711.1814
1332,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,1,279.99,0.1,251.991
1333,205,Trek Super Commuter+ 8S - 2018,2,4999.99,0.05,9499.981
1333,304,Electra Townie Original 21D EQ - 2017/2018,2,679.99,0.1,1223.982
1333,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.1,539.982
1333,12,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
1333,78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.1,583.191
1334,203,Trek Powerfly 7 FS - 2018,2,4999.99,0.05,9499.981
1334,160,Trek Emonda SLR 6 - 2018,2,4499.99,0.07,8369.9814
1334,84,Sun Bicycles Lil Kitt'n - 2017,2,109.99,0.1,197.982
1334,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.05,256.4905
1334,42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.05,2184.9905
1335,138,Trek Fuel EX 5 Plus - 2018,2,2249.99,0.05,4274.981
1336,29,Trek X-Caliber 8 - 2017,2,999.99,0.2,1599.984
1336,157,Trek Domane SL Frameset Women's - 2018,1,6499.99,0.05,6174.9905
1336,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.07,502.1814
1336,207,Trek Boone 7 Disc - 2018,1,3999.99,0.1,3599.991
1336,185,Trek Conduit+ - 2018,1,2799.99,0.1,2519.991
1337,153,Trek Domane SL 7 Women's - 2018,1,4999.99,0.1,4499.991
1338,169,Trek Emonda SLR 8 - 2018,2,6499.99,0.07,12089.9814
1339,175,Trek Domane SLR Frameset - 2018,1,3199.99,0.07,2975.9907
1340,253,Electra Townie Go! 8i Ladies' - 2018,1,2599.99,0.2,2079.992
1340,92,Haro Shredder 20 - 2017,2,209.99,0.2,335.984
1340,237,Electra Relic 3i - 2018,2,849.99,0.05,1614.981
1341,215,Electra Queen of Hearts 3i - 2018,2,749.99,0.07,1394.9814
1341,56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.2,8799.984
1341,234,Electra Daydreamer 3i Ladies' - 2018,2,899.99,0.05,1709.981
1341,66,Sun Bicycles Revolutions 24 - 2017,2,250.99,0.05,476.881
1342,60,Sun Bicycles ElectroLite - 2017,1,1559.99,0.05,1481.9905
1342,270,Trek Precaliber 16 Boy's - 2018,1,209.99,0.05,199.4905
1343,244,Electra Townie Original 21D Ladies' - 2018,1,559.99,0.05,531.9905
1343,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.05,284.9905
1343,184,Trek Domane SL 6 Disc - 2018,2,3499.99,0.2,5599.984
1343,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,555.184
1343,206,Trek Boone 5 Disc - 2018,1,3299.99,0.1,2969.991
1344,77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.07,1487.9814
1344,103,Sun Bicycles Streamway 3 - 2017,2,551.99,0.2,883.184
1344,3,Surly Wednesday Frameset - 2016,1,999.99,0.07,929.9907
1344,61,Trek Powerfly 8 FS Plus - 2017,1,4999.99,0.07,4649.9907
1345,40,Trek Fuel EX 9.8 29 - 2017,2,4999.99,0.2,7999.984
1345,172,Trek Domane ALR Disc Frameset - 2018,2,3199.99,0.05,6079.981
1345,164,Surly Straggler 650b - 2018,2,1549,0.2,2478.4
1345,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.2,1199.984
1346,134,Trek Remedy 27.5 C Frameset - 2018,2,1499.99,0.05,2849.981
1346,150,Trek Emonda SL 7 - 2018,1,4499.99,0.05,4274.9905
1346,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.05,853.1
1346,249,Electra White Water 3i - 2018,1,749.99,0.1,674.991
1346,263,Strider Classic 12 Balance Bike - 2018,2,89.99,0.2,143.984
1347,43,Trek Fuel EX 9.8 27.5 Plus - 2017,2,5299.99,0.07,9857.9814
1347,53,Surly Ogre Frameset - 2017,1,749.99,0.05,712.4905
1348,203,Trek Powerfly 7 FS - 2018,1,4999.99,0.05,4749.9905
1348,148,Trek Domane SL 8 Disc - 2018,1,5499.99,0.05,5224.9905
1348,58,Trek Madone 9.2 - 2017,2,4999.99,0.1,8999.982
1348,147,Trek Domane ALR 5 Gravel - 2018,1,1799.99,0.07,1673.9907
1349,138,Trek Fuel EX 5 Plus - 2018,2,2249.99,0.05,4274.981
1349,205,Trek Super Commuter+ 8S - 2018,2,4999.99,0.07,9299.9814
1349,168,Surly Straggler - 2018,2,1549,0.2,2478.4
1349,184,Trek Domane SL 6 Disc - 2018,1,3499.99,0.2,2799.992
1350,305,Electra Townie Balloon 3i EQ - 2017/2018,1,749.99,0.1,674.991
1350,250,Electra Townie Go! 8i - 2017/2018,1,2599.99,0.07,2417.9907
1350,253,Electra Townie Go! 8i Ladies' - 2018,1,2599.99,0.07,2417.9907
1350,159,Trek Emonda ALR 6 - 2018,1,2299.99,0.05,2184.9905
1350,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.2,431.984
1351,297,"Electra Under-The-Sea 1 16"" - 2018",2,279.99,0.2,447.984
1351,133,Trek Procaliber Frameset - 2018,1,1499.99,0.1,1349.991
1352,136,Trek Procaliber 6 - 2018,1,1799.99,0.2,1439.992
1352,52,Surly Steamroller - 2017,2,875.99,0.1,1576.782
1352,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,2,279.99,0.1,503.982
1352,86,Trek Girl's Kickster - 2017,2,149.99,0.2,239.984
1352,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.05,465.4905
1353,107,Sun Bicycles Cruz 7 - 2017,2,416.99,0.05,792.281
1353,233,Electra Cruiser Lux Fat Tire 7D - 2018,1,639.99,0.07,595.1907
1353,300,Electra Townie Balloon 3i EQ Ladies' - 2018,1,799.99,0.2,639.992
1353,86,Trek Girl's Kickster - 2017,2,149.99,0.05,284.981
1354,166,Trek Domane AL 2 Women's - 2018,2,749.99,0.07,1394.9814
1355,297,"Electra Under-The-Sea 1 16"" - 2018",1,279.99,0.1,251.991
1355,253,Electra Townie Go! 8i Ladies' - 2018,1,2599.99,0.07,2417.9907
1355,149,Trek Domane SLR 8 Disc - 2018,1,7499.99,0.2,5999.992
1355,313,Electra Townie Original 1 Ladies' - 2018,2,449.99,0.1,809.982
1356,192,Electra Townie Go! 8i - 2017/2018,1,2599.99,0.05,2469.9905
1356,199,Electra Townie Commute Go! Ladies' - 2018,2,2999.99,0.1,5399.982
1356,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,2,319.99,0.1,575.982
1357,145,Trek Domane ALR 5 Disc - 2018,2,1799.99,0.2,2879.984
1357,60,Sun Bicycles ElectroLite - 2017,1,1559.99,0.2,1247.992
1357,130,Trek Stache Carbon Frameset - 2018,1,919.99,0.2,735.992
1358,257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,2,899.99,0.2,1439.984
1359,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1,279.99,0.05,265.9905
1359,82,Electra Amsterdam Original 3i Ladies' - 2017,1,659.99,0.05,626.9905
1360,31,Surly Wednesday - 2017,1,1632.99,0.05,1551.3405
1361,307,Electra Townie Balloon 8D EQ - 2016/2017/2018,2,749.99,0.07,1394.9814
1361,153,Trek Domane SL 7 Women's - 2018,1,4999.99,0.05,4749.9905
1361,163,Surly Pack Rat - 2018,2,1349,0.2,2158.4
1362,27,Surly Big Dummy Frameset - 2017,2,999.99,0.2,1599.984
1362,204,Trek Super Commuter+ 7 - 2018,2,3599.99,0.07,6695.9814
1362,4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.2,4639.984
1363,66,Sun Bicycles Revolutions 24 - 2017,2,250.99,0.1,451.782
1364,78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.07,602.6307
1364,155,Trek Domane SLR 9 Disc - 2018,2,11999.99,0.1,21599.982
1364,152,Trek Domane SL 5 Disc Women's - 2018,1,2499.99,0.1,2249.991
1364,110,Sun Bicycles Drifter 7 - 2017,1,470.99,0.07,438.0207
1365,144,Trek Domane ALR 4 Disc - 2018,1,1549.99,0.07,1441.4907
1365,58,Trek Madone 9.2 - 2017,1,4999.99,0.07,4649.9907
1365,236,Electra Morningstar 3i Ladies' - 2018,1,749.99,0.05,712.4905
1366,115,Trek Fuel EX 8 29 - 2018,1,3199.99,0.1,2879.991
1366,128,Surly ECR 27.5 - 2018,2,1899,0.2,3038.4
1366,200,Trek Powerfly 5 - 2018,1,3499.99,0.07,3254.9907
1367,132,Trek Procal AL Frameset - 2018,1,1499.99,0.1,1349.991
1367,131,Heller Bloodhound Trail - 2018,2,2599,0.2,4158.4
1367,124,Surly Krampus - 2018,1,1499,0.07,1394.07
1367,24,Electra Townie Original 21D - 2016,2,549.99,0.05,1044.981
1368,66,Sun Bicycles Revolutions 24 - 2017,1,250.99,0.1,225.891
1368,113,Trek Marlin 5 - 2018,2,489.99,0.07,911.3814
1368,186,Trek CrossRip+ - 2018,1,4499.99,0.2,3599.992
1369,213,Electra Cruiser 1 - 2016/2017/2018,2,269.99,0.05,512.981
1370,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.07,3719.9907
1370,89,Trek Precaliber 16 Boys - 2017,2,209.99,0.1,377.982
1370,208,Trek Crockett 5 Disc - 2018,2,1799.99,0.2,2879.984
1370,134,Trek Remedy 27.5 C Frameset - 2018,1,1499.99,0.1,1349.991
1371,223,Electra Cruiser Lux 3i - 2018,2,529.99,0.07,985.7814
1371,8,Trek Remedy 29 Carbon Frameset - 2016,2,1799.99,0.2,2879.984
1372,307,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,749.99,0.07,697.4907
1372,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,319.99,0.2,511.984
1373,63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.1,3149.991
1374,181,Trek Domane SL 5 - 2018,2,2199.99,0.05,4179.981
1374,130,Trek Stache Carbon Frameset - 2018,2,919.99,0.07,1711.1814
1375,147,Trek Domane ALR 5 Gravel - 2018,2,1799.99,0.05,3419.981
1375,182,Trek Domane SL 5 Disc - 2018,1,2499.99,0.2,1999.992
1376,5,Heller Shagamaw Frame - 2016,1,1320.99,0.07,1228.5207
1377,153,Trek Domane SL 7 Women's - 2018,2,4999.99,0.05,9499.981
1377,130,Trek Stache Carbon Frameset - 2018,1,919.99,0.05,873.9905
1377,48,Trek Emonda S 4 - 2017,1,1499.99,0.07,1394.9907
1377,188,Trek XM700+ Lowstep - 2018,2,3499.99,0.07,6509.9814
1378,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,650.9814
1378,142,Trek Fuel EX 8 29 XT - 2018,2,3199.99,0.07,5951.9814
1378,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.2,1199.984
1378,110,Sun Bicycles Drifter 7 - 2017,1,470.99,0.07,438.0207
1378,129,Trek X-Caliber 7 - 2018,2,919.99,0.2,1471.984
1379,15,Electra Moto 1 - 2016,1,529.99,0.1,476.991
1379,118,Trek X-Caliber 8 - 2018,1,999.99,0.1,899.991
1379,263,Strider Classic 12 Balance Bike - 2018,2,89.99,0.1,161.982
1380,255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2,899.99,0.1,1619.982
1380,229,Electra Cruiser Lux 1 - 2016/2018,2,429.99,0.07,799.7814
1381,274,Trek Precaliber 20 Boy's - 2018,2,229.99,0.2,367.984
1381,214,Electra Tiger Shark 3i - 2018,2,899.99,0.1,1619.982
1382,232,Electra Cruiser Lux 7D Ladies' - 2018,1,479.99,0.2,383.992
1382,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.05,2089.981
